file_name,class,confidence
CDOSR_044711_0040.jpg,sunlit,0.9999964
CDOSR_044712_0041.jpg,sunlit,0.99999726
CDOSR_044712_0042.jpg,sunlit,0.9999982
CDOSR_044713_0043.jpg,sunlit,0.99999857
CDOSR_044714_0044.jpg,sunlit,0.99999857
CDOSR_044714_0045.jpg,sunlit,0.9999989
CDOSR_044715_0046.jpg,sunlit,0.9999981
CDOSR_044715_0047.jpg,sunlit,0.99999964
CDOSR_044716_0048.jpg,sunlit,0.99999976
CDOSR_044717_0049.jpg,sunlit,0.9999999
CDOSR_044717_0050.jpg,sunlit,1.0
CDOSR_044718_0051.jpg,sunlit,0.9999999
CDOSR_044718_0052.jpg,sunlit,0.99999976
CDOSR_044719_0053.jpg,sunlit,0.9999999
CDOSR_044720_0054.jpg,sunlit,0.9999999
CDOSR_044720_0055.jpg,sunlit,0.9999999
CDOSR_044721_0056.jpg,sunlit,0.99999964
CDOSR_044722_0057.jpg,sunlit,0.9999995
CDOSR_044722_0058.jpg,sunlit,0.9999999
CDOSR_044723_0059.jpg,sunlit,0.99999976
CDOSR_044723_0060.jpg,sunlit,0.99999976
CDOSR_044724_0061.jpg,sunlit,0.99999976
CDOSR_044725_0062.jpg,sunlit,0.99999976
CDOSR_044725_0063.jpg,sunlit,0.99999976
CDOSR_044726_0064.jpg,sunlit,0.99999964
CDOSR_044727_0065.jpg,sunlit,0.99999976
CDOSR_044727_0066.jpg,sunlit,0.9999995
CDOSR_044728_0067.jpg,sunlit,0.99999976
CDOSR_044728_0068.jpg,sunlit,0.9999999
CDOSR_044729_0069.jpg,sunlit,0.99999964
CDOSR_044730_0070.jpg,sunlit,0.9999999
CDOSR_044730_0071.jpg,sunlit,0.9999999
CDOSR_044731_0072.jpg,sunlit,0.99999976
CDOSR_044731_0073.jpg,sunlit,0.9999999
CDOSR_044732_0074.jpg,sunlit,0.9999999
CDOSR_044733_0075.jpg,sunlit,0.9999999
CDOSR_044733_0076.jpg,sunlit,0.99999976
CDOSR_044734_0077.jpg,sunlit,0.99999976
CDOSR_044735_0078.jpg,sunlit,0.9999999
CDOSR_044735_0079.jpg,sunlit,0.9999999
CDOSR_044736_0080.jpg,sunlit,0.99999976
CDOSR_044737_0081.jpg,sunlit,0.9999999
CDOSR_044737_0082.jpg,sunlit,0.9999999
CDOSR_044738_0083.jpg,sunlit,0.99999976
CDOSR_044738_0084.jpg,sunlit,0.99999964
CDOSR_044739_0085.jpg,sunlit,0.99999917
CDOSR_044740_0086.jpg,sunlit,0.99999905
CDOSR_044740_0087.jpg,sunlit,0.9999993
CDOSR_044741_0088.jpg,sunlit,0.9999989
CDOSR_044741_0089.jpg,sunlit,0.9999982
CDOSR_044742_0090.jpg,sunlit,0.9999982
CDOSR_044743_0091.jpg,sunlit,0.9999987
CDOSR_044743_0092.jpg,sunlit,0.99999905
CDOSR_044744_0093.jpg,sunlit,0.9999993
CDOSR_044745_0094.jpg,sunlit,0.9999982
CDOSR_044745_0095.jpg,sunlit,0.99999774
CDOSR_044746_0096.jpg,sunlit,0.999998
CDOSR_044746_0097.jpg,sunlit,0.9999968
CDOSR_044747_0098.jpg,sunlit,0.99999666
CDOSR_044748_0099.jpg,sunlit,0.9999981
CDOSR_044748_0100.jpg,sunlit,0.999998
CDOSR_044749_0101.jpg,sunlit,0.99999726
CDOSR_044749_0102.jpg,sunlit,0.999997
CDOSR_044750_0103.jpg,sunlit,0.9999969
CDOSR_044751_0104.jpg,sunlit,0.99999774
CDOSR_044751_0105.jpg,sunlit,0.9999974
CDOSR_044752_0106.jpg,sunlit,0.9999969
CDOSR_044753_0107.jpg,sunlit,0.9999988
CDOSR_044753_0108.jpg,sunlit,0.99999774
CDOSR_044754_0109.jpg,sunlit,0.9999981
CDOSR_044754_0110.jpg,sunlit,0.9999993
CDOSR_044755_0111.jpg,sunlit,0.99999857
CDOSR_044756_0112.jpg,sunlit,0.99999774
CDOSR_044756_0113.jpg,sunlit,0.99999845
CDOSR_044757_0114.jpg,sunlit,0.9999975
CDOSR_044758_0115.jpg,sunlit,0.999998
CDOSR_044758_0116.jpg,sunlit,0.9999968
CDOSR_044759_0117.jpg,sunlit,0.999997
CDOSR_044759_0118.jpg,sunlit,0.9999962
CDOSR_044800_0119.jpg,sunlit,0.99999523
CDOSR_044801_0120.jpg,sunlit,0.99999726
CDOSR_044801_0121.jpg,sunlit,0.9999968
CDOSR_044802_0122.jpg,sunlit,0.9999951
CDOSR_044803_0123.jpg,sunlit,0.9999968
CDOSR_044803_0124.jpg,sunlit,0.9999968
CDOSR_044804_0125.jpg,sunlit,0.9999962
CDOSR_044804_0126.jpg,sunlit,0.9999981
CDOSR_044805_0127.jpg,sunlit,0.9999968
CDOSR_044806_0128.jpg,sunlit,0.9999982
CDOSR_044806_0129.jpg,sunlit,0.9999976
CDOSR_044807_0130.jpg,sunlit,0.9999975
CDOSR_044807_0131.jpg,sunlit,0.9999964
CDOSR_044808_0132.jpg,sunlit,0.9999982
CDOSR_044809_0133.jpg,sunlit,0.99999774
CDOSR_044809_0134.jpg,sunlit,0.999998
CDOSR_044810_0135.jpg,sunlit,0.99999905
CDOSR_044810_0136.jpg,sunlit,0.9999989
CDOSR_044811_0137.jpg,sunlit,0.99999774
CDOSR_044812_0138.jpg,sunlit,0.99999905
CDOSR_044812_0139.jpg,sunlit,0.9999975
CDOSR_044813_0140.jpg,sunlit,0.9999964
CDOSR_044814_0141.jpg,sunlit,0.9999974
CDOSR_044814_0142.jpg,sunlit,0.9999962
CDOSR_044815_0143.jpg,sunlit,0.9999974
CDOSR_044815_0144.jpg,sunlit,0.99999833
CDOSR_044816_0145.jpg,sunlit,0.9999969
CDOSR_044817_0146.jpg,sunlit,0.9999974
CDOSR_044817_0147.jpg,sunlit,0.9999951
CDOSR_044818_0148.jpg,sunlit,0.999997
CDOSR_044819_0149.jpg,sunlit,0.99999774
CDOSR_044819_0150.jpg,sunlit,0.9999981
CDOSR_044820_0151.jpg,sunlit,0.99999726
CDOSR_044820_0152.jpg,sunlit,0.9999975
CDOSR_044821_0153.jpg,sunlit,0.9999974
CDOSR_044822_0154.jpg,sunlit,0.99999774
CDOSR_044822_0155.jpg,sunlit,0.99999857
CDOSR_044823_0156.jpg,sunlit,0.9999981
CDOSR_044823_0157.jpg,sunlit,0.9999974
CDOSR_044824_0158.jpg,sunlit,0.9999989
CDOSR_044825_0159.jpg,sunlit,0.9999975
CDOSR_044825_0160.jpg,sunlit,0.999998
CDOSR_044826_0161.jpg,sunlit,0.99999845
CDOSR_044827_0162.jpg,sunlit,0.99999845
CDOSR_044827_0163.jpg,sunlit,0.99999774
CDOSR_044828_0164.jpg,sunlit,0.99999774
CDOSR_044828_0165.jpg,sunlit,0.99999833
CDOSR_044829_0166.jpg,sunlit,0.9999968
CDOSR_044830_0167.jpg,sunlit,0.999995
CDOSR_044830_0168.jpg,sunlit,0.99999046
CDOSR_044831_0169.jpg,sunlit,0.99999213
CDOSR_044832_0170.jpg,sunlit,0.9999908
CDOSR_044832_0171.jpg,sunlit,0.9999956
CDOSR_044833_0172.jpg,sunlit,0.9999939
CDOSR_044833_0173.jpg,sunlit,0.9999963
CDOSR_044834_0174.jpg,sunlit,0.99999774
CDOSR_044835_0175.jpg,sunlit,0.9999982
CDOSR_044835_0176.jpg,sunlit,0.99999833
CDOSR_044836_0177.jpg,sunlit,0.999998
CDOSR_044837_0178.jpg,sunlit,0.999995
CDOSR_044837_0179.jpg,sunlit,0.99999774
CDOSR_044838_0180.jpg,sunlit,0.999997
CDOSR_044838_0181.jpg,sunlit,0.9999964
CDOSR_044839_0182.jpg,sunlit,0.9999975
CDOSR_044840_0183.jpg,sunlit,0.999998
CDOSR_044840_0184.jpg,sunlit,0.99999917
CDOSR_044841_0185.jpg,sunlit,0.9999987
CDOSR_044841_0186.jpg,sunlit,0.9999993
CDOSR_044842_0187.jpg,sunlit,0.9999995
CDOSR_044843_0188.jpg,sunlit,0.99999905
CDOSR_044843_0189.jpg,sunlit,0.9999993
CDOSR_044844_0190.jpg,sunlit,0.9999987
CDOSR_044845_0191.jpg,sunlit,0.99999833
CDOSR_044845_0192.jpg,sunlit,0.9999976
CDOSR_044846_0193.jpg,sunlit,0.9999987
CDOSR_044846_0194.jpg,sunlit,0.9999989
CDOSR_044847_0195.jpg,sunlit,0.99999845
CDOSR_044848_0196.jpg,sunlit,0.9999987
CDOSR_044848_0197.jpg,sunlit,0.9999987
CDOSR_044849_0198.jpg,sunlit,0.99999917
CDOSR_044849_0199.jpg,sunlit,0.9999987
CDOSR_044850_0200.jpg,sunlit,0.99999785
CDOSR_044851_0201.jpg,sunlit,0.99999774
CDOSR_044851_0202.jpg,sunlit,0.9999974
CDOSR_044852_0203.jpg,sunlit,0.9999982
CDOSR_044853_0204.jpg,sunlit,0.9999976
CDOSR_044853_0205.jpg,sunlit,0.99999833
CDOSR_044854_0206.jpg,sunlit,0.9999956
CDOSR_044854_0207.jpg,sunlit,0.99999464
CDOSR_044855_0208.jpg,sunlit,0.9999968
CDOSR_044856_0209.jpg,sunlit,0.9999981
CDOSR_044856_0210.jpg,sunlit,0.9999982
CDOSR_044857_0211.jpg,sunlit,0.99999857
CDOSR_044857_0212.jpg,sunlit,0.9999981
CDOSR_044858_0213.jpg,sunlit,0.99999833
CDOSR_044859_0214.jpg,sunlit,0.9999987
CDOSR_044859_0215.jpg,sunlit,0.99999917
CDOSR_044900_0216.jpg,sunlit,0.99999857
CDOSR_044901_0217.jpg,sunlit,0.9999989
CDOSR_044901_0218.jpg,sunlit,0.9999995
CDOSR_044902_0219.jpg,sunlit,0.9999995
CDOSR_044903_0220.jpg,sunlit,0.99999905
CDOSR_044903_0221.jpg,sunlit,0.99999964
CDOSR_044904_0222.jpg,sunlit,0.99999976
CDOSR_044904_0223.jpg,sunlit,0.9999999
CDOSR_044905_0224.jpg,sunlit,0.99999964
CDOSR_044906_0225.jpg,sunlit,0.99999976
CDOSR_044906_0226.jpg,sunlit,0.9999994
CDOSR_044907_0227.jpg,sunlit,0.9999995
CDOSR_044908_0228.jpg,sunlit,0.99999917
CDOSR_044908_0229.jpg,sunlit,0.99999976
CDOSR_044909_0230.jpg,sunlit,0.9999994
CDOSR_044909_0231.jpg,sunlit,0.9999989
CDOSR_044910_0232.jpg,sunlit,0.99999976
CDOSR_044911_0233.jpg,sunlit,0.9999995
CDOSR_044911_0234.jpg,sunlit,0.9999994
CDOSR_044912_0235.jpg,sunlit,0.99999976
CDOSR_044913_0236.jpg,sunlit,0.9999999
CDOSR_044913_0237.jpg,sunlit,0.99999964
CDOSR_044918_0238.jpg,sunlit,0.99999964
CDOSR_044923_0239.jpg,sunlit,0.9999999
CDOSR_044929_0240.jpg,sunlit,0.9999999
CDOSR_044934_0241.jpg,sunlit,0.9999999
CDOSR_044939_0242.jpg,sunlit,0.9999994
CDOSR_044944_0243.jpg,sunlit,0.9999974
CDOSR_044949_0244.jpg,sunlit,0.9999963
CDOSR_044954_0245.jpg,sunlit,0.9999937
CDOSR_044959_0246.jpg,sunlit,0.9999943
CDOSR_045004_0247.jpg,sunlit,0.9999969
CDOSR_045010_0248.jpg,sunlit,0.9999994
CDOSR_045015_0249.jpg,sunlit,0.9999993
CDOSR_045020_0250.jpg,sunlit,0.99999857
CDOSR_045025_0251.jpg,sunlit,0.99999833
CDOSR_045030_0252.jpg,sunlit,0.9999995
CDOSR_045036_0253.jpg,sunlit,0.9999988
CDOSR_045041_0254.jpg,sunlit,0.9999982
CDOSR_045046_0255.jpg,sunlit,0.9999989
CDOSR_045051_0256.jpg,sunlit,0.99999917
CDOSR_045056_0257.jpg,sunlit,0.99999774
CDOSR_045101_0258.jpg,sunlit,0.9999981
CDOSR_045106_0259.jpg,sunlit,0.9999964
CDOSR_045112_0260.jpg,sunlit,0.99999845
CDOSR_045117_0261.jpg,sunlit,0.99999726
CDOSR_045122_0262.jpg,sunlit,0.999995
CDOSR_045127_0263.jpg,sunlit,0.9999945
CDOSR_045132_0264.jpg,sunlit,0.9999969
CDOSR_045138_0265.jpg,sunlit,0.99999917
CDOSR_045143_0266.jpg,sunlit,0.9999974
CDOSR_045148_0267.jpg,sunlit,0.99999523
CDOSR_045153_0268.jpg,sunlit,0.9999974
CDOSR_045158_0269.jpg,sunlit,0.99999225
CDOSR_045203_0270.jpg,sunlit,0.9999944
CDOSR_045208_0271.jpg,sunlit,0.9999931
CDOSR_045214_0272.jpg,sunlit,0.99999607
CDOSR_045219_0273.jpg,sunlit,0.9999964
CDOSR_045224_0274.jpg,sunlit,0.99999976
CDOSR_045229_0275.jpg,sunlit,0.9999994
CDOSR_045234_0276.jpg,sunlit,0.99999964
CDOSR_045239_0277.jpg,sunlit,0.99999917
CDOSR_045244_0278.jpg,sunlit,0.9999989
CDOSR_045250_0279.jpg,sunlit,0.99999845
CDOSR_045255_0280.jpg,sunlit,0.99999154
CDOSR_045300_0281.jpg,sunlit,0.9999958
CDOSR_045305_0282.jpg,sunlit,0.99999523
CDOSR_045310_0283.jpg,sunlit,0.9999974
CDOSR_045316_0284.jpg,sunlit,0.99999785
CDOSR_045321_0285.jpg,sunlit,0.99999785
CDOSR_045326_0286.jpg,sunlit,0.9999943
CDOSR_045331_0287.jpg,sunlit,0.9999968
CDOSR_045336_0288.jpg,sunlit,0.99999523
CDOSR_045341_0289.jpg,sunlit,0.9999968
CDOSR_045347_0290.jpg,sunlit,0.99999905
CDOSR_045352_0291.jpg,sunlit,0.9999988
CDOSR_045357_0292.jpg,sunlit,0.9999994
CDOSR_045402_0293.jpg,sunlit,0.9999989
CDOSR_045407_0294.jpg,sunlit,0.9999989
CDOSR_045412_0295.jpg,sunlit,0.99999404
CDOSR_045417_0296.jpg,sunlit,0.99999356
CDOSR_045423_0297.jpg,sunlit,0.9999989
CDOSR_045428_0298.jpg,sunlit,0.99999917
CDOSR_045433_0299.jpg,sunlit,0.9999994
CDOSR_045438_0300.jpg,sunlit,0.99999905
CDOSR_045443_0301.jpg,sunlit,0.99999976
CDOSR_045448_0302.jpg,sunlit,0.9999995
CDOSR_045453_0303.jpg,sunlit,0.9999995
CDOSR_045459_0304.jpg,sunlit,0.9999989
CDOSR_045504_0305.jpg,sunlit,0.9999988
CDOSR_045509_0306.jpg,sunlit,0.9999989
CDOSR_045514_0307.jpg,sunlit,0.9999976
CDOSR_045519_0308.jpg,sunlit,0.9999993
CDOSR_045524_0309.jpg,sunlit,0.99999917
CDOSR_045529_0310.jpg,sunlit,0.9999982
CDOSR_045534_0311.jpg,sunlit,0.9999988
CDOSR_045539_0312.jpg,sunlit,0.9999987
CDOSR_045544_0313.jpg,sunlit,0.99999774
CDOSR_045550_0314.jpg,sunlit,0.9999926
CDOSR_045555_0315.jpg,sunlit,0.9999939
CDOSR_045600_0316.jpg,sunlit,0.9999931
CDOSR_045605_0317.jpg,sunlit,0.99999404
CDOSR_045610_0318.jpg,sunlit,0.9999895
CDOSR_045615_0319.jpg,sunlit,0.9999938
CDOSR_045620_0320.jpg,sunlit,0.9999877
CDOSR_045625_0321.jpg,sunlit,0.99998426
CDOSR_045630_0322.jpg,sunlit,0.99997616
CDOSR_045635_0323.jpg,sunlit,0.9999716
CDOSR_045640_0324.jpg,sunlit,0.99996567
CDOSR_045645_0325.jpg,sunlit,0.9999572
CDOSR_045650_0326.jpg,sunlit,0.99997914
CDOSR_045656_0327.jpg,sunlit,0.99998
CDOSR_045701_0328.jpg,sunlit,0.9999832
CDOSR_045706_0329.jpg,sunlit,0.9999833
CDOSR_045711_0330.jpg,sunlit,0.999938
CDOSR_045716_0331.jpg,sunlit,0.9999573
CDOSR_045721_0332.jpg,sunlit,0.99997747
CDOSR_045726_0333.jpg,sunlit,0.9999796
CDOSR_045731_0334.jpg,sunlit,0.9999862
CDOSR_045736_0335.jpg,sunlit,0.9999889
CDOSR_045741_0336.jpg,sunlit,0.99999166
CDOSR_045746_0337.jpg,sunlit,0.99999344
CDOSR_045751_0338.jpg,sunlit,0.99999535
CDOSR_045756_0339.jpg,sunlit,0.9999968
CDOSR_045801_0340.jpg,sunlit,0.9999945
CDOSR_045806_0341.jpg,sunlit,0.99999595
CDOSR_045811_0342.jpg,sunlit,0.99999857
CDOSR_045817_0343.jpg,sunlit,0.99999857
CDOSR_045822_0344.jpg,sunlit,0.9999989
CDOSR_045827_0345.jpg,sunlit,0.99999857
CDOSR_045832_0346.jpg,sunlit,0.9999994
CDOSR_045837_0347.jpg,sunlit,0.9999989
CDOSR_045842_0348.jpg,sunlit,0.99999964
CDOSR_045847_0349.jpg,sunlit,0.9999989
CDOSR_045852_0350.jpg,sunlit,0.9999993
CDOSR_045857_0351.jpg,sunlit,0.9999993
CDOSR_045902_0352.jpg,sunlit,0.9999993
CDOSR_045907_0353.jpg,sunlit,0.9999995
CDOSR_045912_0354.jpg,sunlit,0.99999905
CDOSR_045917_0355.jpg,sunlit,0.99999905
CDOSR_045922_0356.jpg,sunlit,0.99999905
CDOSR_045928_0357.jpg,sunlit,0.9999993
CDOSR_045933_0358.jpg,sunlit,0.999998
CDOSR_045938_0359.jpg,sunlit,0.99999845
CDOSR_045943_0360.jpg,sunlit,0.99999833
CDOSR_045948_0361.jpg,sunlit,0.99999857
CDOSR_045953_0362.jpg,sunlit,0.9999988
CDOSR_045958_0363.jpg,sunlit,0.9999982
CDOSR_050003_0364.jpg,sunlit,0.9999982
CDOSR_050008_0365.jpg,sunlit,0.99999857
CDOSR_050013_0366.jpg,sunlit,0.99999833
CDOSR_050018_0367.jpg,sunlit,0.9999969
CDOSR_050023_0368.jpg,sunlit,0.9999981
CDOSR_050028_0369.jpg,sunlit,0.99999785
CDOSR_050033_0370.jpg,sunlit,0.9999976
CDOSR_050038_0371.jpg,sunlit,0.99999845
CDOSR_050044_0372.jpg,sunlit,0.99999845
CDOSR_050049_0373.jpg,sunlit,0.99999845
CDOSR_050054_0374.jpg,sunlit,0.9999981
CDOSR_050059_0375.jpg,sunlit,0.99999905
CDOSR_050104_0376.jpg,sunlit,0.9999987
CDOSR_050109_0377.jpg,sunlit,0.9983423
CDOSR_050114_0378.jpg,in earth's shadow,0.99856025
CDOSR_050119_0379.jpg,in earth's shadow,0.9997789
CDOSR_050124_0380.jpg,in earth's shadow,0.9997756
CDOSR_050129_0381.jpg,in earth's shadow,0.9997768
CDOSR_050134_0382.jpg,in earth's shadow,0.9997757
CDOSR_050140_0383.jpg,in earth's shadow,0.9997768
CDOSR_050145_0384.jpg,in earth's shadow,0.9997757
CDOSR_050150_0385.jpg,in earth's shadow,0.9997757
CDOSR_050155_0386.jpg,in earth's shadow,0.9997769
CDOSR_050200_0387.jpg,in earth's shadow,0.99977666
CDOSR_050205_0388.jpg,in earth's shadow,0.99977666
CDOSR_050210_0389.jpg,in earth's shadow,0.9997757
CDOSR_050215_0390.jpg,in earth's shadow,0.9997757
CDOSR_050220_0391.jpg,in earth's shadow,0.9997788
CDOSR_050226_0392.jpg,in earth's shadow,0.99977666
CDOSR_050231_0393.jpg,in earth's shadow,0.9997756
CDOSR_050236_0394.jpg,in earth's shadow,0.99977666
CDOSR_050241_0395.jpg,in earth's shadow,0.99977666
CDOSR_050246_0396.jpg,in earth's shadow,0.99977666
CDOSR_050251_0397.jpg,in earth's shadow,0.9997768
CDOSR_050256_0398.jpg,in earth's shadow,0.99977666
CDOSR_050301_0399.jpg,in earth's shadow,0.99977666
CDOSR_050306_0400.jpg,in earth's shadow,0.99977666
CDOSR_050311_0401.jpg,in earth's shadow,0.99977666
CDOSR_050316_0402.jpg,in earth's shadow,0.9997768
CDOSR_050321_0403.jpg,in earth's shadow,0.99977666
CDOSR_050326_0404.jpg,in earth's shadow,0.9997757
CDOSR_050331_0405.jpg,in earth's shadow,0.9997751
CDOSR_050337_0406.jpg,in earth's shadow,0.9997764
CDOSR_050342_0407.jpg,in earth's shadow,0.9997768
CDOSR_050347_0408.jpg,in earth's shadow,0.9997764
CDOSR_050352_0409.jpg,in earth's shadow,0.99977666
CDOSR_050357_0410.jpg,in earth's shadow,0.9997789
CDOSR_050402_0411.jpg,in earth's shadow,0.9997757
CDOSR_050407_0412.jpg,in earth's shadow,0.9997757
CDOSR_050412_0413.jpg,in earth's shadow,0.9997757
CDOSR_050417_0414.jpg,in earth's shadow,0.99977666
CDOSR_050422_0415.jpg,in earth's shadow,0.99977654
CDOSR_050427_0416.jpg,in earth's shadow,0.9997768
CDOSR_050433_0417.jpg,in earth's shadow,0.9997768
CDOSR_050438_0418.jpg,in earth's shadow,0.99977666
CDOSR_050443_0419.jpg,in earth's shadow,0.9997768
CDOSR_050448_0420.jpg,in earth's shadow,0.9997738
CDOSR_050453_0421.jpg,in earth's shadow,0.99977666
CDOSR_050458_0422.jpg,in earth's shadow,0.99977666
CDOSR_050503_0423.jpg,in earth's shadow,0.9997768
CDOSR_050508_0424.jpg,in earth's shadow,0.99977666
CDOSR_050513_0425.jpg,in earth's shadow,0.9997757
CDOSR_050518_0426.jpg,in earth's shadow,0.99977666
CDOSR_050523_0427.jpg,in earth's shadow,0.9997788
CDOSR_050528_0428.jpg,in earth's shadow,0.99977654
CDOSR_050534_0429.jpg,in earth's shadow,0.99977666
CDOSR_050539_0430.jpg,in earth's shadow,0.9997768
CDOSR_050544_0431.jpg,in earth's shadow,0.9997756
CDOSR_050549_0432.jpg,in earth's shadow,0.9997757
CDOSR_050554_0433.jpg,in earth's shadow,0.9997768
CDOSR_050559_0434.jpg,in earth's shadow,0.9997757
CDOSR_050604_0435.jpg,in earth's shadow,0.9997768
CDOSR_050609_0436.jpg,in earth's shadow,0.9997757
CDOSR_050614_0437.jpg,in earth's shadow,0.9997768
CDOSR_050619_0438.jpg,in earth's shadow,0.99977666
CDOSR_050624_0439.jpg,in earth's shadow,0.9997788
CDOSR_050629_0440.jpg,in earth's shadow,0.9997768
CDOSR_050635_0441.jpg,in earth's shadow,0.9997764
CDOSR_050640_0442.jpg,in earth's shadow,0.9997751
CDOSR_050645_0443.jpg,in earth's shadow,0.9997757
CDOSR_050650_0444.jpg,in earth's shadow,0.9997757
CDOSR_050655_0445.jpg,in earth's shadow,0.9997768
CDOSR_050700_0446.jpg,in earth's shadow,0.99977666
CDOSR_050705_0447.jpg,in earth's shadow,0.99977666
CDOSR_050710_0448.jpg,in earth's shadow,0.99977666
CDOSR_050715_0449.jpg,in earth's shadow,0.9997768
CDOSR_050720_0450.jpg,in earth's shadow,0.99977654
CDOSR_050725_0451.jpg,in earth's shadow,0.99977666
CDOSR_050730_0452.jpg,in earth's shadow,0.999775
CDOSR_050735_0453.jpg,in earth's shadow,0.99977654
CDOSR_050740_0454.jpg,in earth's shadow,0.99977666
CDOSR_050746_0455.jpg,in earth's shadow,0.9997757
CDOSR_050751_0456.jpg,in earth's shadow,0.99977666
CDOSR_050756_0457.jpg,in earth's shadow,0.99977666
CDOSR_050801_0458.jpg,in earth's shadow,0.9997757
CDOSR_050806_0459.jpg,in earth's shadow,0.9997757
CDOSR_050811_0460.jpg,in earth's shadow,0.9997757
CDOSR_050816_0461.jpg,in earth's shadow,0.9997788
CDOSR_050821_0462.jpg,in earth's shadow,0.9997788
CDOSR_050826_0463.jpg,in earth's shadow,0.99977857
CDOSR_050831_0464.jpg,in earth's shadow,0.99977666
CDOSR_050836_0465.jpg,in earth's shadow,0.99977535
CDOSR_050841_0466.jpg,in earth's shadow,0.9997768
CDOSR_050846_0467.jpg,in earth's shadow,0.9997757
CDOSR_050851_0468.jpg,in earth's shadow,0.99977666
CDOSR_050856_0469.jpg,in earth's shadow,0.9997768
CDOSR_050901_0470.jpg,in earth's shadow,0.99977535
CDOSR_050906_0471.jpg,in earth's shadow,0.9997757
CDOSR_050911_0472.jpg,in earth's shadow,0.99977666
CDOSR_050916_0473.jpg,in earth's shadow,0.9997764
CDOSR_050921_0474.jpg,in earth's shadow,0.9997727
CDOSR_050927_0475.jpg,in earth's shadow,0.99977666
CDOSR_050932_0476.jpg,in earth's shadow,0.99977666
CDOSR_050937_0477.jpg,in earth's shadow,0.9997756
CDOSR_050942_0478.jpg,in earth's shadow,0.9997768
CDOSR_050947_0479.jpg,in earth's shadow,0.9997768
CDOSR_050952_0480.jpg,in earth's shadow,0.99977666
CDOSR_050957_0481.jpg,in earth's shadow,0.9997788
CDOSR_051002_0482.jpg,in earth's shadow,0.9997768
CDOSR_051007_0483.jpg,in earth's shadow,0.99977666
CDOSR_051012_0484.jpg,in earth's shadow,0.9997768
CDOSR_051017_0485.jpg,in earth's shadow,0.9997757
CDOSR_051023_0486.jpg,in earth's shadow,0.99977666
CDOSR_051028_0487.jpg,in earth's shadow,0.99977666
CDOSR_051033_0488.jpg,in earth's shadow,0.9997764
CDOSR_051038_0489.jpg,in earth's shadow,0.9997757
CDOSR_051043_0490.jpg,in earth's shadow,0.9997764
CDOSR_051048_0491.jpg,in earth's shadow,0.99977666
CDOSR_051053_0492.jpg,in earth's shadow,0.99977666
CDOSR_051058_0493.jpg,in earth's shadow,0.99977785
CDOSR_051103_0494.jpg,in earth's shadow,0.9997768
CDOSR_051108_0495.jpg,in earth's shadow,0.9997768
CDOSR_051114_0496.jpg,in earth's shadow,0.9997788
CDOSR_051119_0497.jpg,in earth's shadow,0.99977666
CDOSR_051124_0498.jpg,in earth's shadow,0.9997776
CDOSR_051129_0499.jpg,in earth's shadow,0.99977666
CDOSR_051134_0500.jpg,in earth's shadow,0.99977666
CDOSR_051139_0501.jpg,in earth's shadow,0.9997768
CDOSR_051144_0502.jpg,in earth's shadow,0.9997757
CDOSR_051149_0503.jpg,in earth's shadow,0.99977845
CDOSR_051154_0504.jpg,in earth's shadow,0.9997768
